,id,value_x,value_y,group,language,follower,friend,time
137,1395249071602819075,@RealSkipBayless LMAO CLIPPERS TANKED TO AVOID US WE OWN THOSE MFS,0.6,west,en,17,753,Thu May 20 05:24:35 +0000 2021
138,1395250867926822917,@LesStonehouse From Canterbury to Bullengarook approximately 90 kilometres the Rook now home for 30+ year's never wâ€¦ https://t.co/qt8laRGM88,-0.4,west,en,331,438,Thu May 20 05:31:44 +0000 2021
139,1395252246321897475,@Anthonysmdoyle @JJMaples55_MST Should be noted that the Lakers â€˜small ballâ€™ features 6â€™ 10â€™ AD and 6â€™ 8â€™ Lebron wiâ€¦ https://t.co/0Ebs6qyFbS,-0.25,west,en,254,613,Thu May 20 05:37:12 +0000 2021
140,1395256442186199043,"You wonâ€™t see anything cuter then Navajo and Chai, his little brother ğŸ¥° @Racing @UThoroughbreds https://t.co/OKn8xIGbgt",-0.1875,west,en,141,426,Thu May 20 05:53:53 +0000 2021
141,1395256556531318784,"RT @Alyssah12440526: You wonâ€™t see anything cuter then Navajo and Chai, his little brother ğŸ¥° @Racing @UThoroughbreds https://t.co/OKn8xIGbgt",-0.1875,west,en,87,86,Thu May 20 05:54:20 +0000 2021
142,1395257089405059073,Today at work I used basic iMovie shit to create our class video for assembly and youâ€™d think I ran a full productiâ€¦ https://t.co/7acPZ2rrl1,0.04999999999999999,west,en,41,47,Thu May 20 05:56:27 +0000 2021
143,1395257372092731394,"@pixelsmixel No but only because I still wear mine lmao. My dad is old and a bit frail, so I worry for his health.",0.2333333333333333,west,en,12009,8158,Thu May 20 05:57:34 +0000 2021
144,1395258876283342851,"RT @Alyssah12440526: You wonâ€™t see anything cuter then Navajo and Chai, his little brother ğŸ¥° @Racing @UThoroughbreds https://t.co/OKn8xIGbgt",-0.1875,west,en,67693,2895,Thu May 20 06:03:33 +0000 2021
145,1395259283097354240,@JJMaples55_MST If he doesn't scare you when he is playing your favorite team you are lying to yourself,0.5,west,en,254,613,Thu May 20 06:05:10 +0000 2021
146,1395261219481792512,"#WriteYourHeartOut 
Day 1 
Itâ€™s kinda of fun brainstorming first then writing it 
#mypoems @ Craigieburn, Victoria,â€¦ https://t.co/3b0uDPQcEk",0.275,west,en,71,368,Thu May 20 06:12:52 +0000 2021
147,1395262205008875521,We're proud to serve our community. Nick's a huge key to that - we wouldn't be on air without our Techs! One of manâ€¦ https://t.co/MDrFumJyaW,0.4000000000000001,west,en,433,146,Thu May 20 06:16:47 +0000 2021
148,1395264785806024706,@PaulMeekPerth @Bababooie42 That is exactly how I feel,0.25,west,en,331,438,Thu May 20 06:27:02 +0000 2021
149,1395266533471842304,"Here at the Forum till close, busy busy so don't miss out, call ahead to avoid disappointment xx ğŸ’‹ğŸ’‹ @ForumGentlemanâ€¦ https://t.co/p80Lxl3kEG",-0.13333333333333333,west,en,68,13,Thu May 20 06:33:59 +0000 2021
150,1395266939136606208,Hereâ€™s hoping the @prince estate and @SonyLegacyRecs release a new song tomorrow off #W2A,0.13636363636363635,west,en,306,265,Thu May 20 06:35:35 +0000 2021
151,1395269086758653952,Congratulations young lady! Fortune favours the brave ğŸ’ªğŸ�¼ https://t.co/8rYDlqXbIv,0.4625,west,en,584,1797,Thu May 20 06:44:07 +0000 2021
152,1395270085246263299,@PieNorthern 4:37pm? That's ridiculous! There's no excuse for this ğŸ¤¬,-0.1958333333333333,west,en,419,335,Thu May 20 06:48:05 +0000 2021
153,1395270335860154370,@PieNorthern @GlennHampson @servantofchaos It's all about a good meat pie for me ğŸ˜›ğŸ˜�ğŸ¤ª,0.7,west,en,419,335,Thu May 20 06:49:05 +0000 2021
154,1395271548655702017,@JonesHowdareyou White and rich the recipe for going Scott free,0.25833333333333336,west,en,331,438,Thu May 20 06:53:54 +0000 2021
155,1395274542767960066,@Qldaah This man is a failure,-0.3166666666666667,west,en,331,438,Thu May 20 07:05:48 +0000 2021
156,1395277938774274050,@AndyBopinion It's Liberal party arrogance I'm the PM the best for me and the cheapest for the elders they are not important,0.4,west,en,331,438,Thu May 20 07:19:18 +0000 2021
157,1395278188041760769,@sydney_ev @D4RKM4773R @Tesla Unfortunately,-0.5,west,en,393,2109,Thu May 20 07:20:17 +0000 2021
158,1395280003948965888,I could not agree more https://t.co/ZhhtKDJKnZ,0.5,west,en,154,38,Thu May 20 07:27:30 +0000 2021
159,1395280490148425730,@kerrybv1 This beautiful bird Grace's my paddock with his colour every day,0.85,west,en,331,438,Thu May 20 07:29:26 +0000 2021
160,1395281290450984963,@thespecialbka @24absters And rode his father's coat tails into his safe Conservative seat. Has never worked a dayâ€¦ https://t.co/SxeoxNiS8Q,0.5,west,en,488,783,Thu May 20 07:32:37 +0000 2021
161,1395282756184072197,"@PieNorthern At my local Coles, they shut down the deli section completely. Now you have only packaged meat. Thankfâ€¦ https://t.co/PviXUxnJso",-0.013888888888888895,west,en,419,335,Thu May 20 07:38:26 +0000 2021
162,1395284008460722176,"@iiNet Iâ€™ve had an outage in my area since 10am this morning, any idea when itâ€™ll be fixed?",0.1,west,en,0,260,Thu May 20 07:43:25 +0000 2021
163,1395284102710906885,@jpr007 You know who is missing is Honda an update to the ridgeline,-0.2,west,en,393,2110,Thu May 20 07:43:47 +0000 2021
164,1395284657697001474,@seriesofblursx Omg yes this is amazing,0.6000000000000001,west,en,12011,8161,Thu May 20 07:46:00 +0000 2021
165,1395284878946562054,@AnnastaciaMP I have to ask how many bus tour companies are in the area?,0.5,west,en,393,2110,Thu May 20 07:46:52 +0000 2021
166,1395285485786787843,If that is the case @elonmusk give Australia one as well so we can work on the lower half of the globe in right hanâ€¦ https://t.co/MkqM6D47Gc,0.05952380952380952,west,en,393,2110,Thu May 20 07:49:17 +0000 2021
167,1395287359243968517,@Maintenonmadame @memedisco2000 @jennineak @shanebazzi @withMEAA I'll call it out straight away looking at you @SkyNewsAust,0.2,west,en,393,2110,Thu May 20 07:56:44 +0000 2021
168,1395287417817427968,@seriesofblursx I hella dodge lmao,0.6,west,en,12011,8161,Thu May 20 07:56:58 +0000 2021
169,1395287469625511940,"@GuerinSports RSN fans happy with you again.
Bit of launch money for the weekend.
Thanks
Mick
âœ”ï¸�ğŸ¥‡ğŸ’ªğŸ’°",0.5,west,en,76,432,Thu May 20 07:57:10 +0000 2021
170,1395287891417337856,"I am not making as much progress in fixing my marriage as my wife would like, there are glimmers of hope but it migâ€¦ https://t.co/Nm8tY3HC0L",0.2,west,en,114,307,Thu May 20 07:58:51 +0000 2021
171,1395291573919752192,"The Victorian government has faced up to what the major parties have been in denial about for so long: if people, iâ€¦ https://t.co/OzcIcETNHU",0.006249999999999999,west,en,3754,1621,Thu May 20 08:13:29 +0000 2021
172,1395292196316745728,"@Tanrendell No we are not, we don't even go to church anymore. My diagnosis is not really the problem. The problemâ€¦ https://t.co/W1b6QuExCu",-0.1,west,en,114,307,Thu May 20 08:15:57 +0000 2021
173,1395292722886418434,"Western Ring Rd  (M80), Tullamarine - lanes closed Altona bound, Right lane closed Altona-bound nearâ€¦ https://t.co/datDH9U2P8 #victraffic",0.021428571428571422,west,en,115029,106,Thu May 20 08:18:03 +0000 2021
174,1395293247593869315,@FootballJOE good to see he didnt slip at the final hurdle.   well deserved honour,0.35,west,en,79,998,Thu May 20 08:20:08 +0000 2021
175,1395295008647876610,"@ScooterMcNeice Gotta think Hind and Guelfi get a game, so the last two names come from the remainder of the bench guys.",-0.2,west,en,254,613,Thu May 20 08:27:08 +0000 2021
176,1395295841045278720,"@Tanrendell I want to make the effort, I don't think she is going to wait much longer when I should have made a better effort years ago.",0.35,west,en,114,307,Thu May 20 08:30:26 +0000 2021
177,1395296386959085571,@Real_Eddy_S Many congratulations...that is such good news. Enjoy,0.4,west,en,381,576,Thu May 20 08:32:36 +0000 2021
178,1395298765645303815,"Western Ring Rd  (M80), Tullamarine - lanes closed Greensborough bound, Middle lane blockedâ€¦ https://t.co/7NXtyVqnvj #victraffic",-0.03333333333333333,west,en,115029,106,Thu May 20 08:42:03 +0000 2021
179,1395299518350991366,"Western Ring Rd  (M80), Tullamarine - lanes closed Greensborough bound, Two right lanes blockedâ€¦ https://t.co/7NXtyVqnvj #victraffic",0.0619047619047619,west,en,115029,106,Thu May 20 08:45:03 +0000 2021
180,1395300285623324673,I would love to know the @Spotify stats for the amount of plays â€˜Natural Born Killazâ€™ has had since New Jackâ€™s passâ€¦ https://t.co/2JY9827drA,0.24545454545454545,west,en,2567,1624,Thu May 20 08:48:06 +0000 2021
181,1395301550424133635,@DanieTreg I missed the original tweet from a few days ago. I am all caught up.,0.0875,west,en,114,307,Thu May 20 08:53:07 +0000 2021
182,1395302159856463884,RT @EdmundMorley: @PaulMeekPerth Lower taxes for billionaire's higher taxes for the plebs is what he meant,0.25,west,en,2833,4994,Thu May 20 08:55:33 +0000 2021
183,1395303231878692864,@SeanC2310 New Batchelette is a female and male and female competing for him/her itâ€™s getting tough now just to speak without offending,-0.05050505050505051,west,en,247,430,Thu May 20 08:59:48 +0000 2021
184,1395303986282958848,@SeanC2310 I put more in. Time to buy. Yer went down but it went up so quick. Iâ€™m still miles in front. Long term fâ€¦ https://t.co/7BlpkD6Pu0,0.15694444444444444,west,en,247,430,Thu May 20 09:02:48 +0000 2021
185,1395306507235827715,RT @EdmundMorley: @PaulMeekPerth Lower taxes for billionaire's higher taxes for the plebs is what he meant,0.25,west,en,668,202,Thu May 20 09:12:49 +0000 2021
186,1395307277779750913,@dogheartll How exciting for you!! Proud of you! ğŸ’•ğŸ’•ğŸ’•,0.734375,west,en,41,47,Thu May 20 09:15:53 +0000 2021
187,1395307915913818115,"A little black dress..... mmm 

@ForumGentleman until close ğŸ’�ğŸ’� https://t.co/su6Fx2ci5T",-0.17708333333333331,west,en,68,13,Thu May 20 09:18:25 +0000 2021
188,1395313777864630272,@KimmerLions @brisbanelions @AFLmusic That'll be hard,-0.2916666666666667,west,en,139,1173,Thu May 20 09:41:42 +0000 2021
189,1395315263805878274,@meladoodle Because they are idiots.,-0.8,west,en,114,307,Thu May 20 09:47:37 +0000 2021
190,1395315451941425154,RT @ChrisTodarello: Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K14)  live at https://t.co/h9lsav94XQ,0.13636363636363635,west,en,15,209,Thu May 20 09:48:22 +0000 2021
191,1395316067317141506,@BazzaCC Love how the word is used to link thoughts...e.g....Fuckin' arrrr. fuckin' umm.,0.5,west,en,488,783,Thu May 20 09:50:48 +0000 2021
192,1395316664091045892,Apparently Sweden have more metal bands per capita than any other country.,0.1416666666666667,west,en,114,307,Thu May 20 09:53:11 +0000 2021
193,1395316729144741889,RT @CaptArgo: Apparently Sweden have more metal bands per capita than any other country.,0.1416666666666667,west,en,1881,1965,Thu May 20 09:53:26 +0000 2021
194,1395318135465517061,"Forecast at 19:59:Forecast for the rest of Wednesday 14 AprilPartly cloudy. Slight (20%) chance of a shower, becomiâ€¦ https://t.co/2BLsbxCRpx",-0.16666666666666666,west,en,9,6,Thu May 20 09:59:01 +0000 2021
195,1395325323034513409,"@BazzaCC I heard one side of a phone convo  the tradie said yeah and nah only. 
It's amazing how incredulous a yeahâ€¦ https://t.co/9yV4SLXzIE",0.30000000000000004,west,en,1863,2406,Thu May 20 10:27:35 +0000 2021
196,1395325809586368514,@GusWhyte Sorry to hear.,-0.5,west,en,1863,2406,Thu May 20 10:29:31 +0000 2021
197,1395326863229157377,"@EVERALDATLARGE It takes less and less to get people hysterical...
Sadly",-0.4583333333333333,west,en,1863,2406,Thu May 20 10:33:42 +0000 2021
198,1395328011235438593,A fantastic first session which has prompted me with lots of research questions and challenges I want to explore. Tâ€¦ https://t.co/KcPObA76Al,0.325,west,en,789,1027,Thu May 20 10:38:16 +0000 2021
199,1395328192198549508,Hope Barnaby didnt pay much  for his empathy training......ffs,0.2,west,en,381,576,Thu May 20 10:38:59 +0000 2021
200,1395329028270264326,RT @TomFidler: A fantastic first session which has prompted me with lots of research questions and challenges I want to explore. Thanks toâ€¦,0.2833333333333334,west,en,1960,2826,Thu May 20 10:42:18 +0000 2021
201,1395331820061794305,"@GusWhyte Strength to your arm. 
At least you're able to selk in to a strong market. 
Maybe you can give those polo pony's a try out.",0.2111111111111111,west,en,1864,2406,Thu May 20 10:53:24 +0000 2021
202,1395332134206771202,@EmergencyBK Please take care...I'm glad your still with us and glad your g oing to get some help..please take care,0.5,west,en,381,576,Thu May 20 10:54:39 +0000 2021
203,1395332179442339842,@yeahthevic They were both sin bins even under old rules the only a question I ask did Bayley slightly duck into tackle,-0.022222222222222216,west,en,136,263,Thu May 20 10:54:50 +0000 2021
204,1395332693945032704,@NickyVeitch Gosh ... I was planning on going to Sydney... how cool!!,0.546875,west,en,86,393,Thu May 20 10:56:52 +0000 2021
205,1395338937195896832,@LynneMcGranger @Barnaby_Joyce The Angry Tomato ğŸ�…,-0.5,west,en,213,2037,Thu May 20 11:21:41 +0000 2021
206,1395342226956247041,I really don't like Barnaby Joyce....,0.2,west,en,381,576,Thu May 20 11:34:45 +0000 2021
207,1395342579735007233,@NRLlogic @9_Moley So when you re attacking you can run into someoneâ€™s head with your shoulder ( by accident) and thatâ€™s a good thing?,0.7,west,en,136,263,Thu May 20 11:36:09 +0000 2021
208,1395346535223750668,"Lakers Game 1 is 530AM Monday morning 

Yikers",-0.4,west,en,254,613,Thu May 20 11:51:52 +0000 2021
209,1395347199244967938,@Travonne Couldâ€™ve said some badass shit like â€˜i knew it was good straight awayâ€™ but he had to be dramatic smh,0.06666666666666667,west,en,254,613,Thu May 20 11:54:31 +0000 2021
210,1395347399053176832,"@rwillingham This is so good!!! 
ğŸ˜�ğŸ˜�ğŸ˜�ğŸ¤£",1.0,west,en,86,393,Thu May 20 11:55:18 +0000 2021
211,1395364825925050371,"@JavierGarciaBPI @Sara_Rose_G Hardly, itâ€™s the hashtag that they flash up at the beginning of each show and theyâ€™ve done it for years.",-0.2916666666666667,west,en,185,933,Thu May 20 13:04:33 +0000 2021
212,1395368254223249408,What a day to buy. All green. Power of Musk Tweet. Nearly back to 2 days ago. But I buy more so even better. Wow how powerful he is.,0.19999999999999998,west,en,247,430,Thu May 20 13:18:11 +0000 2021
213,1395369813984174084,@benkrahe Incredible recovery. Like galloping at start losing 200mt and kicking clear in straight. The power of musk. Huge,0.4,west,en,247,430,Thu May 20 13:24:23 +0000 2021
214,1395378545170386945,"Update @ 23:59: mostly clear, Temp 6.4oC, Humidity 88pct, Wind Speed 0.0 km/h, Wind Dir W, Rainfall   0.0 mm",0.10000000000000002,west,en,9,6,Thu May 20 13:59:04 +0000 2021
215,1395384178812674054,"@grantcoelli @Macetrott I concur, I giggled and now I feel bad for it",-0.6999999999999998,west,en,198,378,Thu May 20 14:21:27 +0000 2021
216,1395384511710466049,"A nice bit of Clerking, Bravo https://t.co/kMCvrvp7nz",0.6,west,en,198,378,Thu May 20 14:22:47 +0000 2021
217,1395391615674454017,"Well That was a fun trip home from Ballarat, plenty off fog and Roos, was slow going",-2.7755575615628914e-17,west,en,298,463,Thu May 20 14:51:00 +0000 2021
218,1395394612341080064,"@racer_sue Wasnâ€™t nice to drive, your horse made it highlight of night, youâ€™ll have a lot of fun with",0.44999999999999996,west,en,298,463,Thu May 20 15:02:55 +0000 2021
219,1395396860278231042,"@Carolewalker13 @denniallen @adamajacoby They did ask, hence the phone call  :)",0.5,west,en,89,239,Thu May 20 15:11:51 +0000 2021
220,1395397909177274385,"@racer_sue Still bussing about your first winner tonight due,went super well",0.29166666666666663,west,en,298,463,Thu May 20 15:16:01 +0000 2021
221,1395399864301854720,"@czlrt Game is actually in a much better place, balance is good, esports are starting up again, community is pretty good.",0.29166666666666663,west,en,484,1641,Thu May 20 15:23:47 +0000 2021
222,1395438939779993602,"Forecast at 03:59:Forecast for the rest of Wednesday 14 AprilPartly cloudy. Slight (20%) chance of a shower, becomiâ€¦ https://t.co/GByQRH5lIJ",-0.16666666666666666,west,en,9,6,Thu May 20 17:59:03 +0000 2021
223,1395439476625657857,@rebeccamillar83 @ScottMorrisonMP Morrison is a failure,-0.3166666666666667,west,en,333,438,Thu May 20 18:01:11 +0000 2021
224,1395440582034485249,@InsidersABC This man Morrison is a failure,-0.3166666666666667,west,en,333,438,Thu May 20 18:05:35 +0000 2021
225,1395441917962326021,@lynlinking @independentaus @WgarNews More and more it seems to be a political cover up,0.3333333333333333,west,en,333,438,Thu May 20 18:10:53 +0000 2021
226,1395445012133908480,@Pixelworker @Stephen36235895 @TheySaid01 @BazzaCC @AlanBixter @nevso @delmaclifton @MrDenmore @MGliksmanMDPhD Liberals in love,0.5,west,en,333,438,Thu May 20 18:23:11 +0000 2021
227,1395445187518758914,RT @EdmundMorley: @lynlinking @independentaus @WgarNews More and more it seems to be a political cover up,0.3333333333333333,west,en,26422,27583,Thu May 20 18:23:53 +0000 2021
228,1395446841676730372,RT @EdmundMorley: @lynlinking @independentaus @WgarNews More and more it seems to be a political cover up,0.3333333333333333,west,en,1078,743,Thu May 20 18:30:27 +0000 2021
229,1395452114646695940,@AndyBopinion @julia16815 Hunt like Morrison is a failure,-0.3166666666666667,west,en,333,438,Thu May 20 18:51:25 +0000 2021
230,1395468599926525953,@Honeputu All is normal a backward project  paid for by the taxpayer for a backward government,0.15,west,en,333,438,Thu May 20 19:56:55 +0000 2021
231,1395475122388029440,"@tweetbot Would be nice if the
GIF selector expanded so you could see more options at once ğŸ˜�",0.55,west,en,861,215,Thu May 20 20:22:50 +0000 2021
232,1395477789541756929,@tweetbot when I want to view a conversation I swipe left then perform an extra swipe (down) to view the thread. Isâ€¦ https://t.co/K33HbhLv2s,-0.051851851851851864,west,en,861,215,Thu May 20 20:33:26 +0000 2021
233,1395484502437232644,@SandyHorne61 @ABCRural @EldersLimited @SciNate @BOM_SA @BOM_au We burnt off pine trees killed in the 2014 fire inâ€¦ https://t.co/y9dnhywyf7,-0.2,west,en,1867,2407,Thu May 20 21:00:06 +0000 2021
234,1395486536859222016,@BrianLeahy11 Good advice.,0.7,west,en,1867,2407,Thu May 20 21:08:11 +0000 2021
235,1395486972978728960,"@senbmckenzie @M_McCormackMP @The_Nationals @DarrenChesterMP Touring Gun Clubs, giving out huge grants, I'm assuming.",0.4000000000000001,west,en,251,981,Thu May 20 21:09:55 +0000 2021
236,1395489690472521729,"Itâ€™s time to shine a light on road safety. 

Turn on your headlights today Friday 21 May, to raise awareness and suâ€¦ https://t.co/LxxKPgqPhg",0.4,west,en,741,202,Thu May 20 21:20:43 +0000 2021
237,1395491374066139139,We are excited to welcome @andrewwallis15 to this tremendous line up. As well as live music from the heart of Fitzrâ€¦ https://t.co/FjairPxJz0,0.4111742424242424,west,en,4371,2387,Thu May 20 21:27:25 +0000 2021
238,1395497310256128000,"@DidCarltonWin I'm still very skeptical on him.
I'm interested about the hype that surrounds him when he is reallyâ€¦ https://t.co/6jlDiSfVrK",-0.2,west,en,227,453,Thu May 20 21:51:00 +0000 2021
239,1395498368164450304,@farronbalanced @johniadarola Is Tony Hawk still a game?,-0.4,west,en,139,1173,Thu May 20 21:55:12 +0000 2021
240,1395499931784257538,Today on The Amateur Show - a tribute to the man back in Scottâ€™s hometown who was killed by a shark. And John Flemiâ€¦ https://t.co/xKZotyArE7,-0.15,west,en,433,146,Thu May 20 22:01:25 +0000 2021
241,1395502977801068546,"@andybuds23 @DidCarltonWin Haha I'm not having a go at the kid.
I think there is a bit too much hype around him conâ€¦ https://t.co/QtNdpVsMg5",0.2,west,en,227,454,Thu May 20 22:13:31 +0000 2021
242,1395504355097255938,@saltyskin21 Morris is happy though,0.8,west,en,89,239,Thu May 20 22:19:00 +0000 2021
243,1395505338300829697,@latikambourke He could be the first king for a while to put heads on spikes.,0.25,west,en,193,549,Thu May 20 22:22:54 +0000 2021
244,1395506731501989888,"The #leafsâ˜˜ï¸� and #fruits have lodged a complaint against me saying that i only photograph the #flowersğŸŒ¸ 

So here'sâ€¦ https://t.co/8c8QwigpVc",-0.15,west,en,136,261,Thu May 20 22:28:26 +0000 2021
245,1395510693734928384,RT @EdmundMorley: @lynlinking @independentaus @WgarNews More and more it seems to be a political cover up,0.3333333333333333,west,en,1504,4633,Thu May 20 22:44:11 +0000 2021
246,1395515059002953728,@Kate3015 No complaints about the billions of dollars given to businesses during the pandemic? Some nice little earâ€¦ https://t.co/gwwjgLz0n0,0.20625,west,en,30,51,Thu May 20 23:01:32 +0000 2021
247,1395517243270725632,@agvocate_au I did find a flyer on how to care for an orphan lamb that was very informative.,0.2,west,en,1868,2407,Thu May 20 23:10:12 +0000 2021
248,1395518150586732545,"@jabbs444 @DidCarltonWin Think I watched a different game.
5 disposals, 0 marks, 11 hitouts vs Nic Nat's 41 hitoutsâ€¦ https://t.co/7Tk2O2yanj",-0.2,west,en,227,454,Thu May 20 23:13:49 +0000 2021
249,1395518924788146177,"@peters_malcolm Crass,Common and boorish. Loud,and extremely rude. Well done, New England,is this the best you can do?",0.2787878787878788,west,en,488,784,Thu May 20 23:16:53 +0000 2021
250,1395519356348428291,"@LadyKateBond @MarkAgee Seriously, it is absolutely hilarious and a sheer delight. One of the funniest shows Iâ€™ve eâ€¦ https://t.co/deiKAEGpJI",0.25,west,en,25,201,Thu May 20 23:18:36 +0000 2021
251,1395521787945836548,@pritipatel So so pretty ğŸ¥°ğŸ˜�,0.25,west,en,6,94,Thu May 20 23:28:16 +0000 2021
252,1395521973531287556,@MrJamesMay Great news. Best of luck old chap.,0.6333333333333334,west,en,6,94,Thu May 20 23:29:00 +0000 2021
253,1395522129156657152,@_NatashaDevon You are beautiful.,0.85,west,en,6,94,Thu May 20 23:29:37 +0000 2021
254,1395527714103193601,@OurNewHomecoach Yeah the image of pissing your pants not a good look for a so called PM,-0.35,west,en,333,438,Thu May 20 23:51:49 +0000 2021
255,1395528567799246851,"Had a couple of kiddddos at the jumpouts this morning, all jumped out well and seem to be coming along great! ğŸ’«ğŸ’« https://t.co/po7Fv9V6E5",1.0,west,en,141,426,Thu May 20 23:55:12 +0000 2021
256,1395530004276989952,@theage @MWhitbourn Scomo/Hunt = FAIL!,-0.625,west,en,8,18,Fri May 21 00:00:55 +0000 2021
257,1395531516856258563,@smclaughlin93 Nice one Scotty. Cheering you on here in Melbourne ğŸ‘�,0.6,west,en,190,1534,Fri May 21 00:06:55 +0000 2021
258,1395531720233869313,@victorklineTNL @Anncaro11 Now that is a pleasant dream that will come true all we need is to change government,0.5416666666666666,west,en,333,438,Fri May 21 00:07:44 +0000 2021
259,1395531813624287234,"@TheBishF1 Fantastic rear wing, I've seen smaller dining tables!",0.2,west,en,190,1534,Fri May 21 00:08:06 +0000 2021
260,1395531972244500481,@JoviiiGirl Shanks very much. I'll see myself out...,0.26,west,en,190,1534,Fri May 21 00:08:44 +0000 2021
261,1395532403553095680,@slpng_giants_oz How much taxpayers money does Murdoch receive from the Sleazekeepers a lot more than others,0.35,west,en,333,438,Fri May 21 00:10:27 +0000 2021
262,1395532440894988296,"@chris_laffan @North1521 The counter though is that Tayla Harris benefits the AFLW as a whole, not really the teamâ€¦ https://t.co/WmuCAH1S34",0.05,west,en,227,454,Fri May 21 00:10:36 +0000 2021
263,1395532722014064641,Good Morning Melboune,0.7,west,en,712,863,Fri May 21 00:11:43 +0000 2021
264,1395534049809108995,Fukin alien she is https://t.co/IgGldO5a2I,-0.25,west,en,26,115,Fri May 21 00:16:59 +0000 2021
265,1395534098538504192,@EVERALDATLARGE Morrison is a failure,-0.3166666666666667,west,en,333,438,Fri May 21 00:17:11 +0000 2021
266,1395537708622127105,@Bushman_OS @Formula2 Format's no good. One of the groups will always have better track conditions too. In this insâ€¦ https://t.co/YmnvX9s7in,0.07500000000000001,west,en,190,1534,Fri May 21 00:31:32 +0000 2021
267,1395538595960659972,@CrystalRacing Awesome. Only about 2.5secs off 2021 times as well. Great footage.,0.6,west,en,190,1534,Fri May 21 00:35:03 +0000 2021
268,1395542204479787013,@HometoBilo @Anncaro11 Well done your a true blue Australian,0.11666666666666665,west,en,333,438,Fri May 21 00:49:24 +0000 2021
269,1395545141771857923,@PeterWMurphy1 @Bababooie42 Empathy is the Sleazekeepers new buzzword not that they have any,0.13636363636363635,west,en,333,438,Fri May 21 01:01:04 +0000 2021
